HUPAC,WIF,WKHP,WKW,ENG,FER,NWLA,NWLK,OCCP,POBP,RELP,WRK,DIS,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PUBCOV,target,domain
0,3,0,0,2,2,1,0,28,4,9,2,1,3,0,1,1,1,1,1,0,4
3,0,0,0,0,0,2,2,18,50,0,0,0,3,3,0,0,1,0,0,0,5
0,2,2,6,0,2,2,2,5,20,2,1,1,3,3,0,1,1,1,0,1,3
3,1,0,0,1,2,1,0,6,0,1,2,1,3,1,1,1,1,1,1,0,5
0,1,0,0,1,2,1,1,16,0,0,2,1,3,0,1,1,1,1,1,0,1
0,3,2,1,1,2,1,2,27,4,2,1,1,3,0,1,1,1,1,0,1,9
1,1,0,0,1,0,1,0,24,28,0,2,1,3,0,1,1,1,1,1,1,9
3,2,4,3,0,2,2,2,13,47,0,1,1,3,3,0,1,1,1,1,0,2
3,1,0,0,0,0,1,0,23,10,2,2,1,1,1,0,1,1,1,1,0,8
1,1,0,0,1,0,1,1,18,57,2,2,1,3,3,0,1,1,1,1,0,2
3,3,5,4,0,0,2,2,4,56,2,1,1,3,1,0,1,1,1,1,0,8
1,0,0,0,1,2,1,1,18,48,2,2,1,3,0,0,1,1,1,1,1,0
3,3,3,6,0,0,2,2,27,6,3,1,1,3,0,0,1,1,1,1,0,9
1,1,0,0,0,2,1,1,18,42,2,2,1,3,0,0,1,1,1,0,1,2
3,0,2,6,3,2,2,2,1,48,13,1,1,3,0,0,1,1,1,1,0,5
3,1,0,0,0,2,1,1,18,6,5,2,0,3,1,0,1,1,0,0,0,5
0,3,0,0,1,2,1,1,15,42,2,2,1,3,1,0,1,1,1,0,0,2
1,0,0,0,0,0,1,1,18,44,2,2,1,3,1,0,1,1,1,0,1,3
3,0,4,1,0,0,2,2,20,3,0,1,1,3,2,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,9,47,0,2,1,3,0,0,1,1,1,0,0,2
1,2,4,1,0,2,2,2,22,2,1,0,1,3,3,0,1,1,1,1,0,7
1,2,2,6,0,2,2,2,27,49,1,1,1,3,0,0,1,1,1,1,0,1
3,3,3,1,0,0,2,2,4,56,2,1,0,3,1,0,1,0,1,1,1,8
3,0,0,0,0,0,1,1,20,42,13,2,1,3,3,0,1,1,1,0,0,2
1,2,2,1,2,0,2,2,20,28,1,1,1,3,0,1,1,1,1,1,0,7
3,0,4,6,0,0,1,1,27,59,0,2,1,3,3,0,1,1,1,1,0,9
3,0,0,0,0,0,2,2,18,22,13,0,1,3,0,0,1,1,1,0,0,2
3,1,0,0,0,2,1,1,18,32,1,2,1,3,2,0,1,1,1,0,0,7
3,2,4,1,1,0,2,2,4,9,1,1,1,3,0,1,1,1,1,1,0,5
3,0,0,0,0,2,1,1,20,6,0,2,0,3,1,0,1,1,1,0,0,9
3,1,4,6,0,0,1,1,5,27,7,2,1,3,3,0,1,1,1,1,0,1
3,2,1,1,0,0,2,2,20,56,1,0,1,3,3,0,1,1,1,1,0,8
1,1,3,1,0,2,2,2,15,35,0,1,1,3,0,0,1,1,1,0,1,5
0,1,0,0,1,2,1,1,18,7,0,2,1,3,1,1,1,1,1,1,0,5
3,1,0,0,0,0,1,1,18,59,7,2,0,3,3,0,1,1,0,0,1,9
3,2,4,1,0,0,2,2,25,39,0,1,1,3,0,0,1,1,1,1,0,5
3,0,4,1,0,0,2,2,24,24,11,1,1,3,0,0,1,1,1,1,0,7
3,0,3,3,0,0,2,2,6,46,13,1,1,3,1,0,1,1,1,1,0,9
1,1,4,4,1,2,1,0,21,28,0,2,1,3,0,1,1,1,1,0,1,3
3,0,2,1,1,0,2,2,5,4,12,0,1,3,3,1,1,1,1,0,0,9
2,2,2,1,0,2,2,2,13,31,0,1,1,3,0,0,1,1,1,1,0,4
1,2,0,0,3,2,2,2,18,28,1,0,0,3,0,1,0,1,0,0,0,8
3,3,4,1,1,2,2,2,25,4,2,1,1,3,0,1,1,1,1,1,0,2
3,1,3,1,0,2,1,2,5,6,7,1,0,3,0,0,1,1,0,1,0,9
1,3,2,3,1,2,1,2,27,15,2,1,1,3,0,0,1,1,1,1,0,5
3,2,0,4,0,0,2,2,27,11,0,1,1,3,1,0,1,1,1,1,0,1
3,1,0,0,0,2,1,1,18,32,1,2,0,3,0,0,1,1,0,0,0,5
1,3,2,1,0,0,2,2,25,32,2,1,0,3,1,0,1,1,0,1,0,4
3,2,4,1,0,0,2,2,16,54,1,1,1,3,0,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,20,44,1,2,1,3,0,0,1,1,1,1,0,9
3,3,2,4,0,0,1,1,25,17,2,1,1,3,0,0,1,1,1,1,0,9
1,2,1,6,1,2,1,0,22,14,2,2,1,3,0,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,6,0,2,1,3,3,0,1,1,1,1,0,9
1,1,0,0,1,0,1,1,18,28,0,2,0,3,0,1,1,0,1,1,0,9
3,0,4,1,0,2,2,2,22,18,13,1,1,3,3,0,1,1,1,1,0,4
3,2,4,5,0,0,1,1,25,3,1,2,0,3,0,0,1,1,1,1,0,4
3,0,0,0,0,2,1,0,18,42,13,2,0,3,1,0,1,1,0,0,1,2
3,0,4,1,0,0,0,2,27,3,0,1,1,3,0,0,1,1,1,1,0,7
3,2,4,1,0,0,2,2,21,47,0,1,1,3,0,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,15,12,2,1,3,0,0,1,1,1,1,0,1
3,1,0,0,2,0,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,8
3,1,2,3,3,0,2,2,27,30,0,1,1,3,0,1,1,1,1,1,0,9
3,2,0,0,0,2,1,1,18,29,2,2,1,3,1,0,1,1,1,0,0,3
3,1,0,0,0,0,1,1,18,46,1,2,1,3,1,0,1,1,1,1,0,9
3,0,2,6,0,0,2,2,25,25,0,1,1,3,0,0,1,1,1,1,0,3
3,1,0,0,0,2,1,1,20,54,1,2,0,3,1,0,1,1,0,1,0,9
2,2,2,1,0,2,2,2,27,42,2,1,1,3,1,0,1,1,1,0,1,2
1,3,0,0,1,0,1,1,18,20,2,2,1,3,0,0,1,1,1,1,0,3
3,1,0,0,2,2,1,1,18,14,1,2,1,3,0,1,1,1,1,1,0,9
3,2,2,3,0,0,0,2,27,60,0,2,1,3,1,0,1,1,1,1,0,3
0,2,4,1,0,2,2,2,13,57,0,1,1,3,0,0,1,1,1,0,1,5
3,1,0,0,1,0,1,1,18,12,1,2,1,3,1,0,1,1,1,1,0,5
3,2,4,3,1,0,2,2,20,28,0,1,1,3,0,1,1,1,1,1,0,8
3,0,0,0,0,0,1,1,18,11,0,2,1,3,1,0,1,1,1,1,0,5
1,3,4,1,0,0,2,2,21,29,1,1,1,3,0,0,1,1,1,1,0,3
2,1,0,0,0,2,1,1,18,6,13,2,1,3,3,0,1,1,1,0,0,3
0,2,5,1,3,0,2,2,21,8,0,1,1,3,0,1,1,1,1,0,0,2
3,1,4,1,0,0,2,2,0,6,2,1,1,3,0,0,1,1,1,1,0,9
3,0,0,0,0,0,1,1,27,25,0,2,1,3,0,0,1,1,1,0,0,1
2,1,0,0,1,0,1,0,28,6,2,2,1,3,0,0,1,1,1,0,1,9
2,2,1,1,0,2,2,2,8,47,1,1,1,3,1,0,1,1,1,1,0,2
3,0,2,1,0,0,1,2,0,59,0,1,1,3,0,0,1,1,1,1,0,9
3,0,0,0,0,2,1,1,18,1,0,2,1,3,3,0,1,1,1,1,0,7
2,1,0,0,2,2,2,2,18,4,1,0,1,3,3,1,1,1,1,1,0,2
2,1,0,0,0,2,1,1,20,53,1,2,1,3,0,0,1,1,1,1,0,7
1,2,5,5,0,2,2,2,6,54,0,1,1,3,3,0,1,1,1,1,0,7
0,1,0,0,2,2,1,1,18,4,1,2,1,3,0,1,1,1,1,1,0,9
1,2,4,1,0,0,2,2,25,42,2,1,1,3,0,0,1,1,1,1,0,2
3,1,0,0,0,0,1,1,6,4,1,2,1,3,1,1,1,1,1,1,0,5
3,1,0,0,0,0,1,1,21,21,0,2,0,3,1,0,1,1,1,1,0,8
1,1,5,1,3,0,2,2,4,28,0,1,1,3,0,1,1,1,1,1,0,7
3,0,3,5,0,2,2,2,15,54,0,1,1,3,1,0,1,1,1,1,0,1
3,0,0,0,0,0,1,1,18,26,12,2,0,3,0,0,1,1,0,0,1,2
3,0,3,1,0,0,2,2,25,15,0,1,1,3,0,0,1,1,1,1,0,5
1,1,0,0,0,2,1,1,18,47,0,2,1,3,1,0,1,1,1,1,0,3
3,2,4,1,2,0,1,1,8,4,1,1,1,3,0,1,1,1,1,1,0,9
3,3,4,1,0,2,2,2,0,42,0,1,1,3,1,0,1,1,1,1,0,5
3,0,0,0,1,0,1,1,25,5,2,2,0,3,0,0,1,0,1,0,1,8
0,1,0,0,0,0,1,1,18,6,1,2,1,3,3,0,1,1,1,1,0,9
3,2,4,5,0,0,2,2,24,47,2,1,1,3,0,0,1,1,1,1,0,2
2,2,4,1,0,0,2,2,23,6,2,1,1,3,1,0,1,1,1,0,1,9
3,3,2,6,0,2,1,1,13,42,1,2,1,3,0,0,1,1,1,1,0,2
3,0,0,0,3,0,1,1,18,48,0,2,1,3,0,0,1,1,1,1,0,0
3,3,1,4,0,2,2,2,25,56,3,1,1,3,2,0,1,1,1,1,0,8
1,3,0,0,0,0,1,0,21,60,1,2,1,3,0,0,1,1,1,0,0,3
3,0,1,5,0,2,2,2,22,44,12,0,1,3,3,0,1,1,1,1,0,3
3,0,0,0,0,2,1,0,13,29,13,2,1,3,0,0,1,1,1,0,1,3
3,0,0,0,0,0,1,1,27,6,0,2,1,1,0,0,1,1,1,0,0,4
1,2,3,6,0,0,2,2,25,16,9,1,1,3,0,0,1,1,1,0,1,8
1,2,0,0,0,1,1,1,18,16,1,2,1,3,3,0,1,1,1,1,1,5
3,0,0,0,0,0,1,0,28,35,0,2,0,3,0,0,0,1,1,0,1,5
3,2,0,0,2,0,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,8
3,0,0,0,0,0,1,1,18,39,0,2,0,3,1,0,1,1,1,0,0,3
2,1,0,0,0,2,1,1,18,42,1,2,1,3,1,0,1,1,1,1,0,3
3,2,4,1,2,0,2,2,27,9,0,1,1,3,0,1,1,1,1,1,1,5
3,3,1,5,0,2,2,2,15,16,2,1,1,3,0,0,1,1,1,1,0,5
2,2,3,3,0,2,1,2,6,35,1,1,1,3,0,0,1,1,1,0,1,5
3,0,4,4,0,0,2,2,25,21,0,1,1,1,1,0,1,1,1,1,0,3
0,2,0,0,0,0,1,1,27,35,0,2,1,3,3,0,1,1,1,1,1,5
1,1,0,0,0,2,1,1,22,25,1,2,1,3,3,0,1,1,1,1,1,1
3,3,0,0,0,2,1,1,18,6,2,2,1,3,1,0,1,1,1,0,0,9
3,2,3,1,0,0,2,2,1,15,2,0,1,3,3,0,1,1,1,1,0,5
0,3,4,1,3,0,2,2,27,57,2,1,1,3,1,0,1,1,1,1,0,5
3,1,4,1,0,0,2,2,13,20,0,1,1,3,0,0,1,1,1,0,1,3
3,2,0,0,0,0,1,1,18,15,2,2,1,3,0,0,1,1,1,1,0,5
3,3,4,1,0,2,2,2,16,25,2,1,1,3,3,0,1,1,1,1,0,1
3,0,4,1,0,2,2,2,15,59,0,1,1,3,0,0,1,1,1,1,0,9
3,3,4,2,0,2,2,2,25,39,2,1,1,3,1,0,1,1,1,1,0,2
3,2,4,1,0,0,2,2,1,29,0,1,1,3,0,0,1,1,1,1,0,3
3,3,2,1,0,2,2,2,20,33,1,1,1,3,0,0,1,1,1,1,0,7
3,3,2,1,1,0,2,2,25,6,2,1,1,3,0,0,1,1,1,0,0,9
3,0,0,0,0,2,1,1,18,47,13,2,1,3,0,0,1,1,1,0,0,2
1,1,4,4,0,0,2,2,21,6,1,1,1,3,0,0,1,1,1,1,0,7
3,0,0,0,1,0,1,1,18,54,0,2,1,3,0,0,1,1,1,1,0,7
1,2,0,0,0,0,1,1,18,6,0,2,0,3,0,0,1,0,1,0,1,9
3,3,5,1,0,0,1,2,8,39,2,1,1,3,1,0,1,1,1,1,0,2
3,1,4,3,3,0,2,2,1,28,1,1,1,3,0,1,1,1,1,1,0,7
3,3,1,5,0,2,1,2,20,61,2,2,1,3,1,0,1,1,1,1,0,5
3,0,0,0,0,2,1,1,18,42,0,2,0,3,1,0,1,1,1,0,1,2
3,1,0,0,0,0,1,1,16,42,1,2,1,3,1,0,1,1,1,1,0,2
1,2,3,1,2,2,2,2,5,28,1,1,1,3,0,1,1,1,1,1,0,7
1,3,4,1,0,2,2,2,25,4,2,1,1,3,0,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,24,0,0,1,3,0,0,1,1,1,1,0,7
3,3,2,1,0,2,2,2,25,6,2,0,1,3,3,0,1,1,1,1,0,9
3,3,2,6,0,2,1,1,1,57,2,2,1,3,0,0,1,1,1,1,0,5
3,3,4,1,0,0,2,2,20,10,1,1,1,3,0,0,1,1,1,1,0,5
3,1,0,0,0,2,1,1,5,24,2,2,1,3,1,0,1,1,1,1,0,7
3,2,0,0,0,0,1,1,18,6,2,2,1,3,0,0,1,1,1,1,0,9
0,2,0,0,1,0,1,0,28,5,2,2,1,3,0,0,1,1,1,0,0,8
3,2,3,3,2,2,2,2,5,4,1,1,1,3,0,1,1,1,1,1,0,8
1,0,0,0,0,2,1,1,18,13,0,2,0,3,0,0,1,1,0,0,1,5
3,0,0,0,0,0,1,1,18,10,0,2,0,3,0,0,1,0,0,0,1,4
3,2,4,1,2,0,2,2,22,4,0,1,1,3,0,1,1,1,1,1,0,7
3,2,4,1,3,0,2,2,2,8,10,1,1,3,3,1,1,1,1,1,1,2
3,2,3,4,0,0,2,2,20,24,0,1,1,3,0,0,1,1,1,0,0,7
1,3,3,1,1,2,2,2,5,28,12,1,1,3,0,1,1,1,1,1,0,5
3,1,4,1,0,0,2,2,5,32,0,1,1,3,1,0,1,1,1,1,0,4
2,2,2,1,0,2,1,2,27,57,0,1,1,3,3,0,1,1,1,1,0,5
3,0,4,6,0,2,2,2,22,16,12,0,1,3,3,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,12,0,2,1,3,0,0,1,1,1,1,0,2
1,3,4,1,2,0,2,2,27,30,2,1,1,3,0,1,1,1,1,1,0,7
3,0,0,4,1,2,1,0,6,7,12,2,1,3,0,1,1,1,1,1,0,9
3,2,0,0,0,0,1,1,18,16,1,2,0,3,3,0,1,1,0,0,0,5
3,3,3,1,0,2,2,2,1,42,2,1,1,3,3,0,1,1,1,1,0,2
1,1,0,0,0,2,1,1,18,21,13,2,1,3,2,0,1,1,1,0,1,3
3,0,3,1,0,0,1,0,20,4,15,1,1,3,0,1,1,1,1,1,0,5
1,2,4,5,1,2,0,0,27,9,0,2,1,3,0,1,1,1,1,1,1,5
1,2,3,1,0,2,2,2,16,31,0,1,1,3,0,0,1,1,1,1,0,4
3,1,0,0,0,0,1,1,18,39,1,2,1,3,1,0,1,1,1,1,0,1
3,0,2,4,1,0,2,2,6,14,0,1,1,3,1,0,1,1,1,1,0,5
1,3,3,6,1,0,1,1,27,54,1,2,0,3,0,0,1,1,1,1,0,5
3,0,1,1,0,0,2,2,6,54,0,1,1,3,1,0,1,1,1,1,0,7
3,3,0,6,0,0,2,2,20,44,2,1,1,3,2,0,1,1,1,1,0,3
3,0,5,1,0,0,2,2,16,29,0,1,1,3,0,0,1,1,1,1,0,7
0,2,1,3,0,2,2,2,27,47,1,1,1,3,1,0,1,1,1,1,0,2
2,2,3,1,0,0,2,2,20,54,0,1,1,3,1,0,1,1,1,1,1,7
3,0,0,0,0,2,1,1,25,29,1,2,1,3,1,0,1,1,1,1,0,3
3,0,4,1,0,0,2,2,1,32,0,1,1,3,1,0,1,1,1,1,0,4
1,3,2,4,0,0,2,2,25,32,2,1,1,3,0,0,1,1,1,1,0,4
3,0,0,0,0,2,1,1,23,54,12,2,1,3,0,0,1,1,1,0,0,7
1,1,4,6,2,2,2,2,25,20,15,1,1,3,3,0,1,1,1,0,0,9
3,3,4,3,3,2,1,1,25,52,2,2,1,3,1,1,1,1,1,1,0,8
1,3,2,1,0,2,2,2,25,57,2,1,1,3,0,0,1,1,1,1,0,2
3,3,4,1,0,0,2,2,20,54,2,1,1,3,0,0,1,1,1,1,0,7
3,0,0,0,0,0,1,2,18,16,0,2,0,3,1,0,1,1,1,0,0,5
1,1,4,1,0,2,2,2,25,54,0,1,1,3,0,0,1,1,1,0,1,7
0,1,0,0,0,1,1,1,20,16,1,2,1,3,2,0,1,1,1,1,0,5
3,0,3,1,0,2,2,2,20,6,0,1,1,3,3,0,1,1,1,1,0,9
2,0,0,0,0,0,1,0,24,50,1,2,1,3,3,0,1,1,1,0,1,5
2,2,3,5,4,2,2,2,1,9,1,1,1,3,0,1,1,1,1,0,0,1
1,3,0,6,0,0,1,0,6,6,2,2,1,3,3,0,1,1,1,1,0,9
3,1,0,0,0,0,1,0,28,20,2,2,1,3,0,0,1,1,1,0,1,3
3,0,3,4,0,2,2,2,8,29,12,0,1,3,3,0,1,1,1,1,0,1
1,1,0,0,1,2,1,1,18,28,0,2,1,3,0,1,1,1,1,1,0,7
3,1,0,0,0,0,2,1,18,54,0,2,1,3,0,0,1,1,1,1,0,7
0,1,0,0,0,2,1,1,18,6,1,2,1,3,0,0,1,1,1,1,0,7
3,0,5,1,0,0,2,2,20,29,13,1,1,3,3,0,1,1,1,1,0,3
3,0,4,5,0,0,1,1,11,44,0,2,1,3,1,0,1,1,1,1,0,3
3,2,3,6,0,2,2,2,5,54,12,1,1,3,3,0,1,1,1,1,1,8
3,1,0,0,0,2,1,1,18,32,2,2,1,3,1,0,1,1,1,1,0,4
1,2,0,0,0,2,1,1,18,6,2,2,0,3,1,0,1,1,0,0,0,8
3,3,6,1,0,0,1,0,13,29,0,1,1,3,0,0,1,1,1,1,1,5
3,1,0,0,0,0,1,1,18,15,1,2,1,3,0,0,1,1,1,1,0,5
2,2,0,0,1,2,1,0,28,28,0,2,1,3,0,1,1,1,1,1,1,9
3,0,0,0,0,0,1,1,20,57,1,2,1,3,1,0,1,1,1,1,0,5
3,3,4,5,1,2,2,2,8,15,2,0,1,3,3,0,1,1,1,1,0,5
3,2,4,1,3,0,2,2,5,54,0,1,1,3,0,0,1,1,1,1,0,7
1,1,2,5,4,2,2,2,5,9,0,1,1,3,0,1,1,1,1,1,0,5
1,2,1,1,0,2,2,2,20,56,0,1,1,3,3,0,1,1,1,1,0,8
1,0,0,0,0,2,1,1,18,15,1,2,0,3,1,0,0,0,1,1,0,5
3,1,0,0,0,0,1,1,13,29,1,2,1,1,0,0,1,1,1,1,0,9
1,1,0,0,1,2,1,1,18,4,0,2,1,3,0,1,1,1,1,1,0,9
1,1,3,1,0,2,2,2,20,58,13,1,1,3,1,0,1,1,1,0,1,1
3,0,2,1,4,0,1,1,13,4,0,1,1,3,0,1,1,1,1,0,0,9
1,1,0,0,4,2,1,1,18,48,1,2,1,3,0,0,1,1,1,1,1,0
1,1,3,2,0,2,1,2,5,56,0,2,1,3,3,0,1,1,1,0,1,5
1,3,1,1,0,2,2,2,20,22,2,1,1,3,1,0,1,1,1,1,0,4
1,2,4,1,3,2,2,2,27,28,1,1,1,3,0,1,1,1,1,1,0,9
3,1,0,0,0,0,1,0,20,5,2,2,1,3,1,0,1,1,1,0,0,8
3,3,1,6,0,2,2,2,5,5,2,0,1,3,3,0,1,1,1,1,0,8
2,1,0,0,0,2,1,1,18,39,0,2,1,3,1,0,1,1,1,0,0,2
0,2,4,4,0,0,1,0,21,6,0,2,1,3,1,0,1,1,1,0,0,9
3,2,0,0,0,0,1,1,18,2,1,2,1,3,0,0,1,1,1,1,0,5
0,1,0,0,0,2,1,1,6,32,1,2,1,3,0,0,1,1,1,1,0,3
0,3,3,1,2,0,2,2,22,28,1,0,1,3,3,1,1,1,1,1,0,7
1,3,1,1,0,2,1,0,1,7,1,1,1,3,1,1,1,1,1,1,0,9
2,1,8,1,0,0,2,2,25,54,1,1,1,3,2,0,1,1,1,1,0,7
1,2,0,0,0,2,1,1,23,39,1,2,0,3,1,0,1,1,0,1,0,2
3,3,2,4,3,0,2,2,27,42,2,1,1,3,0,0,1,1,1,1,0,2
3,0,0,0,0,0,1,1,18,15,0,2,1,3,1,0,1,1,1,1,1,5
3,2,0,0,0,2,1,0,28,6,2,2,1,3,0,0,1,1,1,1,0,9
3,2,3,4,0,0,2,2,6,42,1,1,1,3,1,0,1,1,1,1,0,2
1,1,0,0,0,0,1,1,18,47,5,2,0,3,0,0,1,0,1,0,1,2
3,3,4,1,0,0,2,2,4,8,2,0,1,3,3,0,1,1,1,1,0,2
1,2,4,1,0,0,2,2,1,9,2,1,1,3,0,1,1,1,1,0,0,3
1,3,5,5,0,2,1,1,5,35,2,1,1,3,0,0,1,1,1,1,0,5
2,1,4,1,0,2,2,2,25,20,15,1,1,3,3,0,1,1,1,0,0,3
2,3,4,5,1,1,1,1,25,52,2,2,1,3,0,1,1,1,1,0,0,2
1,2,1,3,0,2,0,1,21,40,0,2,0,3,1,0,0,1,0,0,1,9
2,2,0,0,0,2,1,1,25,54,2,2,1,3,3,0,1,1,1,1,0,7
3,0,0,0,0,2,2,2,25,54,0,0,1,3,3,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,4,46,0,2,0,1,0,0,1,1,1,0,0,8
3,1,0,0,1,0,1,0,28,42,2,2,1,3,0,0,1,1,1,1,0,2
3,2,4,1,0,0,2,2,21,21,7,1,1,1,3,0,1,1,1,1,0,3
1,3,4,1,0,2,2,2,22,29,10,1,1,3,1,0,1,1,1,1,0,3
2,3,4,1,0,1,2,2,6,35,0,1,1,3,3,0,1,1,1,1,0,5
2,1,4,1,2,0,2,2,4,28,0,1,0,3,0,1,1,1,0,1,0,9
3,2,0,0,0,0,1,1,18,16,1,2,0,3,1,0,1,1,0,0,0,5
3,0,1,4,0,0,2,2,5,57,12,1,0,3,0,0,1,1,1,1,1,5
3,2,0,6,0,0,2,2,15,20,1,1,1,3,0,0,1,1,1,1,0,3
1,2,0,0,0,2,1,1,18,56,2,2,1,3,1,0,1,1,1,1,0,8
3,0,1,6,0,0,1,1,4,6,0,2,1,3,1,0,1,1,1,1,0,9
3,0,1,2,0,0,1,0,4,21,0,1,0,3,1,0,1,1,1,1,0,3
0,3,4,1,3,0,2,2,27,9,9,1,1,3,0,1,1,1,1,0,0,9
2,1,0,0,1,2,1,1,18,42,1,2,1,3,1,0,1,1,1,0,1,5
2,1,8,1,0,0,2,2,20,20,2,0,1,3,3,0,1,1,1,1,1,3
3,3,3,1,0,0,2,2,5,60,2,1,1,3,1,0,1,1,1,1,0,3
3,0,0,0,0,0,1,1,15,15,0,2,0,3,1,0,1,1,1,0,1,5
3,3,4,1,0,2,2,2,0,4,2,1,1,3,1,0,1,1,1,1,0,9
2,1,4,1,0,0,2,2,27,47,13,1,1,3,0,0,1,1,1,1,0,2
2,2,0,6,0,2,1,0,6,47,1,2,1,3,1,0,1,1,1,1,0,5
3,2,4,1,0,2,2,2,20,56,1,0,1,3,3,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,1,60,2,2,0,3,1,0,1,1,1,0,1,3
3,2,2,1,0,2,2,2,20,6,2,1,1,3,1,0,1,1,1,1,0,9
3,1,0,0,0,2,1,1,6,6,1,2,1,3,0,0,1,1,1,1,0,9
3,2,1,3,0,0,0,0,5,48,5,0,1,3,3,0,1,1,1,0,0,0
3,2,4,1,0,0,2,2,25,6,2,1,1,3,0,0,1,1,1,1,0,9
2,2,4,4,0,2,2,2,6,6,1,1,1,3,0,0,1,1,1,1,0,8
1,2,0,0,0,0,1,1,18,16,2,2,0,3,0,0,1,1,0,0,1,5
2,1,4,5,0,2,1,0,25,35,2,2,1,3,0,0,1,1,1,0,1,5
0,1,4,1,0,2,2,2,5,29,0,1,1,3,0,0,1,1,1,0,1,3
3,0,5,1,0,0,1,2,5,42,13,1,1,3,0,0,1,1,1,1,0,2
3,0,4,3,0,0,2,2,23,20,0,1,1,3,2,0,1,1,1,1,0,8
1,3,2,4,1,2,2,2,20,32,2,1,1,3,0,0,1,1,1,0,0,4
3,1,1,5,1,0,2,0,22,8,12,0,1,3,3,1,1,1,1,0,0,2
3,0,0,0,0,2,1,1,18,20,0,2,1,3,0,0,1,1,1,0,1,3
3,1,0,0,0,0,1,1,18,57,2,2,0,3,3,0,1,0,1,0,0,2
3,0,0,0,2,2,1,2,18,4,12,2,1,3,0,1,1,1,1,1,0,2
3,2,0,0,0,0,1,1,25,20,0,2,1,3,1,0,1,1,1,1,0,3
3,1,0,0,0,2,1,1,18,42,1,2,1,3,3,0,1,1,1,1,0,2
1,3,0,0,1,0,2,2,18,28,2,0,1,3,3,1,1,1,1,1,0,8
3,3,0,0,0,2,2,2,28,57,2,0,1,3,3,0,1,1,1,1,0,5
3,0,0,0,3,0,1,1,18,14,1,2,1,3,1,1,1,1,1,0,1,2
3,0,4,3,0,0,2,2,16,26,0,1,1,3,0,0,1,1,1,1,0,5
2,2,6,1,0,0,2,2,16,21,1,1,1,3,2,0,1,1,1,0,0,3
3,0,0,0,0,0,1,1,18,24,0,2,1,3,0,0,1,1,1,1,0,7
0,1,4,1,0,0,2,2,13,29,0,0,0,3,2,0,0,0,1,0,0,3
1,0,6,1,0,0,2,2,25,42,0,1,1,3,0,0,1,1,1,1,0,1
0,1,0,0,4,2,1,1,18,48,1,2,1,3,0,0,1,1,1,0,1,0
1,1,0,0,0,0,1,1,7,35,2,2,1,3,0,0,1,1,1,1,0,5
1,3,4,5,0,0,1,0,1,54,2,2,0,3,0,0,1,0,1,1,1,7
3,2,4,1,0,0,2,2,6,4,0,1,1,3,0,1,1,1,1,1,0,9
0,2,4,1,1,0,2,2,25,29,1,1,1,3,1,0,1,1,1,1,0,3
1,3,4,2,0,2,2,2,5,32,10,1,1,3,0,0,1,1,1,1,0,3
1,1,0,0,0,2,1,0,13,54,10,2,1,3,0,0,1,1,1,0,1,7
1,2,4,1,4,2,2,2,1,28,0,1,1,3,0,1,1,1,1,0,1,5
3,3,4,1,0,0,2,2,27,47,0,1,1,3,1,0,1,1,1,1,0,2
3,3,4,1,0,2,2,2,20,35,0,1,1,3,1,0,1,1,1,1,0,5
1,2,3,1,0,0,2,2,20,10,2,1,1,3,0,0,1,1,1,0,1,8
2,2,3,1,0,2,2,2,13,60,1,0,1,3,3,0,1,1,1,1,0,7
1,2,3,1,0,2,2,2,21,29,1,1,1,3,0,0,1,1,1,0,1,3
3,3,5,1,2,0,2,2,5,4,6,1,1,3,3,1,1,1,1,0,0,8
3,1,3,2,0,0,2,2,19,44,2,1,1,3,3,0,1,1,1,0,1,3
1,2,4,1,1,0,2,2,27,4,1,1,1,3,0,1,1,1,1,1,0,9
1,2,0,0,0,0,1,1,18,25,1,2,1,3,1,0,1,1,1,1,0,1
3,3,4,5,0,0,1,1,20,4,0,2,1,3,0,1,1,1,1,1,0,9
3,2,2,1,0,0,2,2,13,20,1,1,1,3,0,0,1,1,1,0,0,3
1,3,4,1,0,2,2,2,6,24,1,0,1,3,3,0,1,1,1,1,0,7
3,2,2,1,0,2,2,2,20,29,1,1,1,3,0,0,1,1,1,1,0,7
2,2,4,3,0,0,2,2,27,17,0,1,1,3,1,0,1,1,1,0,1,9
0,1,3,1,0,2,2,2,13,36,0,1,1,3,0,0,1,1,1,1,0,4
1,1,0,0,1,2,1,1,18,4,1,2,1,3,0,1,1,1,1,1,0,8
1,1,0,0,0,2,1,1,18,28,0,2,1,3,0,1,1,1,1,1,0,7
3,0,4,1,0,0,2,2,20,57,0,1,1,0,3,0,1,1,1,1,0,9
1,2,2,1,0,2,2,2,27,59,1,1,1,3,0,0,1,1,1,1,0,9
